repeat,cpuset,mode,cores,block_bytes,input,wall_seconds,input_bytes,output_bytes,calls,mbps,thread_cpu_seconds,process_cpu_seconds,cpu_cores_used,output_ratio,depth,validation,fallback,phase,dataset,compression_factor,space_saved_pct,payload_output_ratio,cpu_seconds_per_gb
1,0,sync,1,65536,/tmp/accflow-lz4-final/inputs/text,1.000029,1854406656,35545098,28296,1854.353,0.999405,0.995846,0.995817,0.01916790898317397,8,PASS,0,screen,text,52.170531531520886,98.0832091016826,0.01898480351442397,0.5370159758529254
1,0,sw,1,65536,/tmp/accflow-lz4-final/inputs/text,1.000007,10158931968,50069199,155013,10158.856,0.995626,0.995665,0.995657,0.0049285888671875,8,PASS,0,screen,text,202.89783281733747,99.50714111328125,0.0049285888671875,0.09800882643335761
1,0,sw,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000026,10541858816,43994116,40214,10541.584,0.998966,0.999002,0.998976,0.00417327880859375,8,PASS,0,screen,text,239.6197440585009,99.58267211914062,0.00417327880859375,0.09476526079857528
1,0,sync,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000026,1865416704,30682914,7116,1865.368,0.99943,0.999464,0.999438,0.016448289507758156,8,PASS,0,screen,text,60.796595264713126,98.35517104922418,0.016402513140570656,0.5357859173539383
1,0,async,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000174,3783262208,63826455,14432,3782.602,0.998671,0.998715,0.998541,0.016870745798436608,8,PASS,0,screen,text,59.274202335066235,98.31292542015633,0.016824969431249108,0.26398249581753547
1,0,async,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000745,3800039424,61169543,3624,3797.209,0.999533,0.999584,0.998839,0.016097081154913827,8,PASS,0,screen,text,62.12306382606128,98.39029188450861,0.016085637063116952,0.26304569202279937
1,0,sync,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000276,1875902464,30170179,1789,1875.386,0.999688,0.999722,0.999446,0.016083021147948125,8,PASS,0,screen,text,62.17737269639667,98.39169788520519,0.01607157705615125,0.532928560618384
1,0,sw,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000012,10634657792,42373276,10142,10634.527,0.998878,0.998914,0.998902,0.0039844512939453125,8,PASS,0,screen,text,250.97558640497846,99.60155487060547,0.0039844512939453125,0.09393005581725822
1,0,sync,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.000576,1874853888,29850292,447,1873.775,0.999934,0.99997,0.999394,0.01592139643044013,8,PASS,0,screen,text,62.808561068682344,98.407860356956,0.01591853540749091,0.5333588960720121
1,0,sw,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.000211,10674503680,42028130,2545,10672.255,0.999093,0.999143,0.998932,0.003937244415283203,8,PASS,0,screen,text,253.98474022041904,99.60627555847168,0.003937244415283203,0.09360088580717975
1,0,async,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.037184,3825205248,60948830,912,3688.069,1.035234,1.035283,0.998167,0.015933479656252945,8,PASS,0,screen,text,62.760929914487285,98.4066520343747,0.015930618633303726,0.27064769937281025
1,0,sync,1,4096,/root/hch/silesia/dickens,1.000012,299361542,225029398,73104,299.358,0.999185,0.999225,0.999213,0.7516977514767077,8,PASS,0,screen,dickens,1.3303219253157315,24.83022485232923,0.7487673550265184,3.3378535977744264
1,0,async,1,4096,/root/hch/silesia/dickens,1.000053,370548920,278554504,90488,370.529,0.999088,0.999132,0.99908,0.7517347614992373,8,PASS,0,screen,dickens,1.330256429815258,24.826523850076263,0.7488043629974688,2.696356529658756
1,0,sw,1,4096,/root/hch/silesia/dickens,1.000006,328263616,248287198,80162,328.262,0.999393,0.999429,0.999423,0.7563652683336066,8,PASS,0,screen,dickens,1.322112531955836,24.363473166639338,0.7563652683336066,3.0445926727377546
1,0,async,1,65536,/root/hch/silesia/dickens,1.000603,521125466,304828248,7976,520.811,0.999226,0.999271,0.998669,0.5849421451992523,8,PASS,0,screen,dickens,1.7095707809861507,41.50578548007478,0.5847584811754335,1.9175247904695565
1,0,sync,1,65536,/root/hch/silesia/dickens,1.000169,428279340,250527106,6555,428.207,0.999395,0.999437,0.999268,0.5849619222818453,8,PASS,0,screen,dickens,1.7095129818008594,41.503807771815474,0.5847782571066819,2.3336101153046513
1,0,sw,1,65536,/root/hch/silesia/dickens,1.000195,286174920,181021424,4380,286.119,0.999132,0.997203,0.997009,0.6325551659104159,8,PASS,0,screen,dickens,1.5808897846257137,36.74448340895841,0.6325551659104159,3.484592570166526
1,0,sw,1,262144,/root/hch/silesia/dickens,1.000329,331401152,210469955,1268,331.292,0.998924,0.998964,0.998635,0.635091199079477,8,PASS,0,screen,dickens,1.5745770079154529,36.4908800920523,0.635091199079477,3.014364898767763
1,0,sync,1,262144,/root/hch/silesia/dickens,1.003224,438537322,250379842,1678,437.128,1.002412,1.002453,0.999231,0.5709430633135485,8,PASS,0,screen,dickens,1.751488132978373,42.90569366864515,0.5708971470391749,2.2859012214244334
1,0,async,1,262144,/root/hch/silesia/dickens,1.003918,539444376,307989363,2064,537.339,1.002383,1.002435,0.998522,0.5709381294949305,8,PASS,0,screen,dickens,1.7515032686372354,42.90618705050695,0.5708922155859124,1.8582731502978909
1,0,async,1,1048576,/root/hch/silesia/dickens,1.011679,546491094,310103224,536,540.182,1.010169,1.010232,0.99857,0.5674442409120029,8,PASS,0,screen,dickens,1.762287689082523,43.25557590879971,0.5674324712782968,1.8485790730928178
1,0,sync,1,1048576,/root/hch/silesia/dickens,1.002277,438275178,248708631,430,437.279,1.001192,1.001235,0.99896,0.5674714049172094,8,PASS,0,screen,dickens,1.7622033310134702,43.25285950827906,0.5674596314920668,2.284489403595656
1,0,sw,1,1048576,/root/hch/silesia/dickens,1.002512,330352576,208697421,324,329.525,1.00102,1.001062,0.998554,0.6317414670318781,8,PASS,0,screen,dickens,1.5829260103793998,36.82585329681219,0.6317414670318781,3.0302836203704975
1,0,sync,1,4194304,/root/hch/silesia/dickens,1.002706,442469482,250682613,130,441.275,1.001634,1.001688,0.998984,0.5665534532842651,8,PASS,0,screen,dickens,1.7650585204327673,43.344654671573494,0.5665499276173809,2.2638578269223997
1,0,sw,1,4194304,/root/hch/silesia/dickens,1.002941,330352576,208418647,97,329.384,1.001679,1.001725,0.998787,0.630897598933813,8,PASS,0,screen,dickens,1.5850432807003108,36.910240106618694,0.630897598933813,3.0322905670334475
1,0,async,1,4194304,/root/hch/silesia/dickens,1.008654,544393942,308432065,160,539.723,1.007202,1.007262,0.99862,0.5665604284038855,8,PASS,0,screen,dickens,1.7650367901923556,43.34395715961145,0.5665569015461234,1.8502446891666553
1,0,sync,1,4096,/root/hch/silesia/xml,1.000130,567439360,198890119,138535,567.366,0.999189,0.999221,0.999091,0.3505046230843063,8,PASS,0,screen,xml,2.8530294157046585,64.94953769156938,0.3475749355843063,1.7609300137375032
1,0,async,1,4096,/root/hch/silesia/xml,1.000005,767033344,269042945,187264,767.029,0.99891,0.998942,0.998937,0.3507578218138063,8,PASS,0,screen,xml,2.850969922292517,64.92421781861937,0.3478281343138063,1.3023449473403859
1,0,sw,1,4096,/root/hch/silesia/xml,1.000005,548929536,207326418,134016,548.927,0.999257,0.997853,0.997848,0.377692225327806,8,PASS,0,screen,xml,2.6476584185233936,62.2307774672194,0.377692225327806,1.817816194171778
1,0,async,1,65536,/root/hch/silesia/xml,1.000420,1321988096,273772600,20280,1321.433,0.999133,0.999169,0.99875,0.20709157732082936,8,PASS,0,screen,xml,4.8287816092625775,79.29084226791706,0.20690749094309546,0.7558078647025881
1,0,sync,1,65536,/root/hch/silesia/xml,1.000034,841633792,174296870,12911,841.605,0.999053,0.999089,0.999055,0.20709347896525523,8,PASS,0,screen,xml,4.828737268775968,79.29065210347449,0.20690939415132228,1.187082801922478
1,0,sw,1,65536,/root/hch/silesia/xml,1.000028,696066048,176335422,10678,696.046,0.998958,0.998993,0.998965,0.25333145109815786,8,PASS,0,screen,xml,3.9473977497272217,74.66685489018421,0.25333145109815786,1.4351985747191622
1,0,sw,1,262144,/root/hch/silesia/xml,1.000243,701018112,163898322,2754,700.848,0.998873,0.998904,0.998661,0.23380040999568352,8,PASS,0,screen,xml,4.277152465294916,76.61995900043165,0.23380040999568352,1.4249332262616348
1,0,sync,1,262144,/root/hch/silesia/xml,1.000238,861638656,169987213,3385,861.434,0.999214,0.999249,0.999012,0.19728364299384452,8,PASS,0,screen,xml,5.068843948868083,80.27163570061555,0.1972365002621238,1.1597077185914928
1,0,async,1,262144,/root/hch/silesia/xml,1.001552,1358225408,267862516,5336,1356.12,0.999826,0.999867,0.998318,0.19721506785418638,8,PASS,0,screen,xml,5.0706064748529425,80.27849321458136,0.1971679239857071,0.736156895689585
1,0,async,1,1048576,/root/hch/silesia/xml,1.002091,1354452992,263756706,1520,1351.627,1.000419,1.000463,0.998375,0.1947330084970568,8,PASS,0,screen,xml,5.135236227889501,80.52669915029432,0.19471954180599574,0.738647266394019
1,0,sync,1,1048576,/root/hch/silesia/xml,1.001082,866983936,168825664,973,866.047,0.999934,0.99997,0.998889,0.19472755721277862,8,PASS,0,screen,xml,5.135379985829642,80.52724427872214,0.1947140898352239,1.1533893057045062
1,0,sw,1,1048576,/root/hch/silesia/xml,1.001088,702328832,162005509,788,701.565,0.99973,0.997123,0.996039,0.23066902798032932,8,PASS,0,screen,xml,4.335215736398198,76.93309720196707,0.23066902798032932,1.419738097837339
1,0,sync,1,4194304,/root/hch/silesia/xml,1.002561,870129664,168611079,325,867.907,1.001417,1.001459,0.9989,0.19377695759146077,8,PASS,0,screen,xml,5.160572301420359,80.62230424085392,0.19377247550084672,1.1509307651876584
1,0,sw,1,4194304,/root/hch/silesia/xml,1.002374,704425984,161680666,263,702.758,1.000988,0.998584,0.996219,0.2295211557670195,8,PASS,0,screen,xml,4.356896847517934,77.04788442329806,0.2295211557670195,1.4175854137714488
1,0,async,1,4194304,/root/hch/silesia/xml,1.012223,1325629440,257129878,496,1309.622,1.010689,1.010739,0.998534,0.19396814090067283,8,PASS,0,screen,xml,5.15548582028262,80.60318590993272,0.19396365095814408,0.7624596810402763
1,0,sync,1,4096,/root/hch/silesia/ooffice,1.000004,375140352,279220582,91587,375.139,0.999248,0.999281,0.999277,0.744309644407435,8,PASS,0,screen,ooffice,1.3435268607813446,25.569035559256502,0.741379956907435,2.6637523654080275
1,0,async,1,4096,/root/hch/silesia/ooffice,1.000066,475070464,353695417,115984,475.039,0.998984,0.99902,0.998954,0.7445114857740346,8,PASS,0,screen,ooffice,1.3431626228846498,25.54885142259654,0.7415817982740346,2.1028880465193476
1,0,sw,1,4096,/root/hch/silesia/ooffice,1.000012,408772608,307285261,99798,408.768,0.999274,0.999307,0.999296,0.751726644560293,8,PASS,0,screen,ooffice,1.3302707935607754,24.827335543970698,0.751726644560293,2.4446525536270767
1,0,async,1,65536,/root/hch/silesia/ooffice,1.000968,493748224,327019285,7544,493.271,0.999637,0.997829,0.996864,0.6623199215801129,8,PASS,0,screen,ooffice,1.509844362848509,33.76800784198871,0.662136573072514,2.020926762867708
1,0,sync,1,65536,/root/hch/silesia/ooffice,1.000028,407289856,269756337,6223,407.279,0.999236,0.999267,0.99924,0.6623202935847241,8,PASS,0,screen,ooffice,1.5098435148161136,33.76797064152759,0.6621369450458398,2.4534541807984533
1,0,sw,1,65536,/root/hch/silesia/ooffice,1.000023,378036224,258265117,5776,378.028,0.998702,0.998741,0.998719,0.6831755810787064,8,PASS,0,screen,ooffice,1.4637525516076568,31.682441892129365,0.6831755810787064,2.6419187807780027
1,0,sw,1,262144,/root/hch/silesia/ooffice,1.000652,419135488,296708072,1635,418.863,0.99923,0.995647,0.994999,0.7079049149853901,8,PASS,0,screen,ooffice,1.4126190945017498,29.20950850146099,0.7079049149853901,2.3754776880167205
1,0,sync,1,262144,/root/hch/silesia/ooffice,1.000045,406044672,266373196,1584,406.026,0.999213,0.999252,0.999207,0.6560194342360438,8,PASS,0,screen,ooffice,1.5243450846308124,34.39805657639562,0.6559726216528214,2.46094104640782
1,0,async,1,262144,/root/hch/silesia/ooffice,1.001379,490217472,321741587,1912,489.542,0.999805,0.999845,0.998468,0.6563241936019776,8,PASS,0,screen,ooffice,1.5236372660771391,34.36758063980224,0.6562773898846266,2.0395947862094967
1,0,async,1,1048576,/root/hch/silesia/ooffice,1.007600,492175360,321700566,480,488.463,1.006165,1.003501,0.995932,0.6536299704235499,8,PASS,0,screen,ooffice,1.529917606672784,34.63700295764502,0.6536182672777443,2.0389094651142226
1,0,sync,1,1048576,/root/hch/silesia/ooffice,1.002217,406044672,265403120,396,405.146,1.001109,1.001155,0.99894,0.6536303473525199,8,PASS,0,screen,ooffice,1.529916724415297,34.63696526474801,0.6536186442067142,2.465627722853115
1,0,sw,1,1048576,/root/hch/silesia/ooffice,1.000307,416391168,294004242,406,416.263,0.998846,0.99613,0.995824,0.7060770366772045,8,PASS,0,screen,ooffice,1.416276054955697,29.392296332279557,0.7060770366772045,2.3922937769900057
1,0,sync,1,4194304,/root/hch/silesia/ooffice,1.003153,406044672,265241627,132,404.768,1.002062,1.002104,0.998955,0.6532326251038704,8,PASS,0,screen,ooffice,1.5308482178779577,34.67673748961296,0.6532287240552684,2.4679649041177423
1,0,sw,1,4194304,/root/hch/silesia/ooffice,1.000471,418349056,295073216,136,418.152,0.999048,0.999091,0.99862,0.7053277921105193,8,PASS,0,screen,ooffice,1.4177805145147433,29.46722078894807,0.7053277921105193,2.3881755813021366
1,0,async,1,4194304,/root/hch/silesia/ooffice,1.018506,492175360,321504706,160,483.233,1.017251,1.017306,0.998822,0.6532320228302367,8,PASS,0,screen,ooffice,1.5308496293052705,34.676797716976324,0.6532281217816349,2.0669584109208556
2,0,sw,1,4096,/tmp/accflow-lz4-final/inputs/random,1.000003,2514010112,2525057858,613772,2514.002,0.999183,0.99622,0.996216,1.004394471584369,8,PASS,0,screen,random,0.9956247553041219,-0.43944715843688975,1.004394471584369,0.39626730029636414
2,0,async,1,4096,/tmp/accflow-lz4-final/inputs/random,1.000003,2377940992,2384907616,580552,2377.934,0.998737,0.996332,0.996329,1.0029296875,8,PASS,0,screen,random,0.997078870496592,-0.29296875,1.0,0.4189893707841847
2,0,sync,1,4096,/tmp/accflow-lz4-final/inputs/random,1.000002,1151004672,1154376756,281007,1151.002,0.999013,0.997845,0.997842,1.0029296875,8,PASS,0,screen,random,0.997078870496592,-0.29296875,1.0,0.8669339267460419
2,0,async,1,65536,/tmp/accflow-lz4-final/inputs/random,1.000039,3618635776,3619298368,55216,3618.496,0.998585,0.998646,0.998607,1.00018310546875,8,PASS,0,screen,random,0.9998169280527247,-0.018310546875,1.0,0.2759730632807406
2,0,sw,1,65536,/tmp/accflow-lz4-final/inputs/random,1.000008,8525447168,8559009872,130088,8525.38,0.995599,0.995637,0.995629,1.003936767578125,8,PASS,0,screen,random,0.9960786697875186,-0.3936767578125,1.003936767578125,0.11678413816662807
2,0,sync,1,65536,/tmp/accflow-lz4-final/inputs/random,1.000027,1526988800,1527268400,23300,1526.948,0.99861,0.998652,0.998625,1.00018310546875,8,PASS,0,screen,random,0.9998169280527247,-0.018310546875,1.0,0.6540008675898605
2,0,sync,1,262144,/tmp/accflow-lz4-final/inputs/random,1.000130,1529085952,1529155948,5833,1528.887,0.998755,0.998788,0.998658,1.0000457763671875,8,PASS,0,screen,random,0.9999542257281924,-0.00457763671875,1.0,0.6531928428834326
2,0,async,1,262144,/tmp/accflow-lz4-final/inputs/random,1.000304,3491758080,3491917920,13320,3490.696,0.998403,0.998456,0.998153,1.0000457763671875,8,PASS,0,screen,random,0.9999542257281924,-0.00457763671875,1.0,0.2859464994779936
2,0,sw,1,262144,/tmp/accflow-lz4-final/inputs/random,1.000014,9064939520,9100522340,34580,9064.815,0.998552,0.998589,0.998575,1.0039253234863281,8,PASS,0,screen,random,0.9960900244325975,-0.3925323486328125,1.0039253234863281,0.1101594773795027
2,0,sw,1,1048576,/tmp/accflow-lz4-final/inputs/random,1.000027,10703863808,10745859520,10208,10703.572,0.998767,0.99881,0.998783,1.0039234161376953,8,PASS,0,screen,random,0.9960919168986121,-0.39234161376953125,1.0039234161376953,0.09331303330424437
2,0,sync,1,1048576,/tmp/accflow-lz4-final/inputs/random,1.003713,1526726656,1526744128,1456,1521.079,1.00219,1.002222,0.998515,1.0000114440917969,8,PASS,0,screen,random,0.9999885560391689,-0.0011444091796875,1.0,0.6564514977591378
2,0,async,1,1048576,/tmp/accflow-lz4-final/inputs/random,1.003864,3489660928,3489700864,3328,3476.228,1.001651,1.001702,0.997846,1.0000114440917969,8,PASS,0,screen,random,0.9999885560391689,-0.0011444091796875,1.0,0.2870485186576844
2,0,sync,1,4194304,/tmp/accflow-lz4-final/inputs/random,1.001810,1539309568,1539313972,367,1536.529,1.000501,1.000544,0.998736,1.0000028610229492,8,PASS,0,screen,random,0.9999971389852362,-0.000286102294921875,1.0,0.6499953101051602
2,0,async,1,4194304,/tmp/accflow-lz4-final/inputs/random,1.013764,3321888768,3321898272,792,3276.786,1.011003,1.008022,0.994336,1.0000028610229492,8,PASS,0,screen,random,0.9999971389852362,-0.000286102294921875,1.0,0.30344845068575155
2,0,sw,1,4194304,/tmp/accflow-lz4-final/inputs/random,1.000033,15007219712,15066077812,3578,15006.717,0.998688,0.998734,0.9987,1.0039219856262207,8,PASS,0,screen,random,0.9960933362528421,-0.3921985626220703,1.0039219856262207,0.06655023509793738
2,0,sw,1,4096,/tmp/accflow-lz4-final/inputs/repeated,1.000003,7568121856,48039836,1847686,7568.101,0.998935,0.998968,0.998965,0.00634765625,8,PASS,0,screen,repeated,157.53846153846155,99.365234375,0.00634765625,0.1319968175734405
2,0,async,1,4096,/tmp/accflow-lz4-final/inputs/repeated,1.000004,2945286144,144792399,719064,2945.273,0.998632,0.998668,0.998664,0.04916072392319651,8,PASS,0,screen,repeated,20.341441707862028,95.08392760768035,0.04623103642319651,0.33907333657018013
2,0,sync,1,4096,/tmp/accflow-lz4-final/inputs/repeated,1.000003,1416732672,53824122,345882,1416.729,0.999306,0.99934,0.999337,0.0379917277717726,8,PASS,0,screen,repeated,26.321519410943665,96.20082722282274,0.0350620402717726,0.7053836053552945
2,0,async,1,65536,/tmp/accflow-lz4-final/inputs/repeated,1.000125,3908042752,66251374,59632,3907.555,0.998652,0.998689,0.998564,0.01695257145436673,8,PASS,0,screen,repeated,58.988101167532015,98.30474285456333,0.01676946598561673,0.25554710205995207
2,0,sw,1,65536,/tmp/accflow-lz4-final/inputs/repeated,1.000004,10693640192,43566924,163172,10693.596,0.998893,0.998933,0.998929,0.0040740966796875,8,PASS,0,screen,repeated,245.45318352059925,99.59259033203125,0.0040740966796875,0.09341374705568549
2,0,sync,1,65536,/tmp/accflow-lz4-final/inputs/repeated,1.000015,1855324160,34150110,28310,1855.296,0.999324,0.999358,0.999343,0.018406546271676857,8,PASS,0,screen,repeated,54.328497331340955,98.15934537283232,0.018223440802926857,0.5386433387467988
2,0,sync,1,262144,/tmp/accflow-lz4-final/inputs/repeated,1.000018,1869348864,30374738,7131,1869.315,0.999363,0.999397,0.999379,0.016248833262189843,8,PASS,0,screen,repeated,61.542880271098966,98.37511667378102,0.016203056895002343,0.5346230547151631
2,0,async,1,262144,/tmp/accflow-lz4-final/inputs/repeated,1.000415,3783262208,61549884,14432,3781.694,0.998881,0.998924,0.99851,0.016268997657589795,8,PASS,0,screen,repeated,61.46660175671493,98.37310023424102,0.016223221290402295,0.2640377391468395
2,0,sw,1,262144,/tmp/accflow-lz4-final/inputs/repeated,1.000014,11368660992,45015984,43368,11368.504,0.99882,0.995222,0.995209,0.00395965576171875,8,PASS,0,screen,repeated,252.54720616570327,99.60403442382812,0.00395965576171875,0.08754082830865716
2,0,sw,1,1048576,/tmp/accflow-lz4-final/inputs/repeated,1.000059,11422138368,44900946,10893,11421.46,0.99902,0.999057,0.998997,0.0039310455322265625,8,PASS,0,screen,repeated,254.38524987869965,99.60689544677734,0.0039310455322265625,0.08746672188799036
2,0,sync,1,1048576,/tmp/accflow-lz4-final/inputs/repeated,1.000102,1874853888,29998172,1788,1874.663,0.999412,0.997039,0.996937,0.016000271910255656,8,PASS,0,screen,repeated,62.49893786861413,98.39997280897444,0.01598882781845878,0.5317955742479704
2,0,async,1,1048576,/tmp/accflow-lz4-final/inputs/repeated,1.001234,3800039424,61081204,3624,3795.357,0.999897,0.999948,0.998716,0.016073834290830768,8,PASS,0,screen,repeated,62.212909621100465,98.39261657091693,0.016062390199033893,0.2631414805027033
2,0,sync,1,4194304,/tmp/accflow-lz4-final/inputs/repeated,1.000043,1874853888,29828131,447,1874.773,0.999454,0.99949,0.999447,0.015909576309340645,8,PASS,0,screen,repeated,62.85522508936279,98.40904236906593,0.015906715286391426,0.5331028761212991
2,0,async,1,4194304,/tmp/accflow-lz4-final/inputs/repeated,1.020788,3825205248,60848799,912,3747.308,1.019478,1.019528,0.998767,0.015907329164053265,8,PASS,0,screen,repeated,62.8641043186407,98.40926708359467,0.015904468141104047,0.26652896613405463
2,0,sw,1,4194304,/tmp/accflow-lz4-final/inputs/repeated,1.000153,11580473344,45443299,2761,11578.699,0.998971,0.995982,0.995829,0.003924131393432617,8,PASS,0,screen,repeated,254.8334649735707,99.60758686065674,0.003924131393432617,0.08600529273840363
2,0,sw,1,4096,/tmp/accflow-lz4-final/inputs/text,1.000003,6095081472,122020674,1488057,6095.065,0.999013,0.999048,0.999045,0.02001953125,8,PASS,0,screen,text,49.951219512195124,97.998046875,0.02001953125,0.16391052434483355
2,0,async,1,4096,/tmp/accflow-lz4-final/inputs/text,1.000010,2921889792,188926382,713352,2921.861,0.998624,0.998663,0.998653,0.06465896917716464,8,PASS,0,screen,text,15.465758466702654,93.53410308228354,0.06172928167716464,0.34178667612115055
2,0,sync,1,4096,/tmp/accflow-lz4-final/inputs/text,1.000003,1383038976,69631270,337656,1383.035,0.999312,0.99935,0.999347,0.05034657099931217,8,PASS,0,screen,text,19.862325877439833,94.96534290006878,0.04741688349931217,0.7225754424436409
2,0,async,1,65536,/tmp/accflow-lz4-final/inputs/text,1.000016,3904897024,77668163,59584,3904.833,0.998588,0.996011,0.995995,0.01988993884413378,8,PASS,0,screen,text,50.27667545066053,98.01100611558662,0.01970683337538378,0.2550671615354741
2,0,sw,1,65536,/tmp/accflow-lz4-final/inputs/text,1.000003,10381754368,51167399,158413,10381.721,0.998872,0.998907,0.998904,0.0049285888671875,8,PASS,0,screen,text,202.89783281733747,99.50714111328125,0.0049285888671875,0.0962175528905752
2,0,sync,1,65536,/tmp/accflow-lz4-final/inputs/text,1.000123,1858666496,35658730,28361,1858.438,0.999494,0.999531,0.999408,0.0191851147458355,8,PASS,0,screen,text,52.123743498436426,98.08148852541645,0.0190020092770855,0.537767804041807
2,0,sync,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000127,1867251712,30658403,7123,1867.015,0.999539,0.999576,0.999449,0.01641899846869708,8,PASS,0,screen,text,60.90505470881833,98.3581001531303,0.01637322210150958,0.5353193645913765
2,0,async,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000063,3785359360,63936482,14440,3785.121,0.99887,0.997101,0.997038,0.016890465585809006,8,PASS,0,screen,text,59.2049991114619,98.3109534414191,0.016844689218621506,0.26340986552991363
2,0,sw,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000011,10542120960,43995210,40215,10542.006,0.99882,0.998854,0.998843,0.00417327880859375,8,PASS,0,screen,text,239.6197440585009,99.58267211914062,0.00417327880859375,0.09474886541237333
2,0,sw,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000033,10579083264,42151842,10089,10578.737,0.998916,0.998951,0.998919,0.0039844512939453125,8,PASS,0,screen,text,250.97558640497846,99.60155487060547,0.0039844512939453125,0.09442699098506689
2,0,sync,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000439,1874853888,30148544,1788,1874.032,0.999831,0.999866,0.999428,0.016080476560315297,8,PASS,0,screen,text,62.18721169420321,98.39195234396847,0.016069032468518422,0.533303425082691
2,0,async,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000714,3800039424,61166716,3624,3797.326,0.999423,0.999469,0.998756,0.016096337215263587,8,PASS,0,screen,text,62.12593502649382,98.39036627847364,0.016084893123466712,0.2630154291788737
2,0,sync,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.000092,1874853888,29856579,447,1874.682,0.999469,0.999506,0.999414,0.015924749758419576,8,PASS,0,screen,text,62.79533525927401,98.40752502415803,0.015921888735470357,0.5331114101196562
2,0,async,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.010244,3825205248,60944572,912,3786.416,1.009016,1.009065,0.998832,0.015932366513369375,8,PASS,0,screen,text,62.76531481753617,98.40676334866306,0.015929505490420156,0.2637936880714015
2,0,sw,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.000285,10674503680,42028130,2545,10671.458,0.999027,0.999067,0.998782,0.003937244415283203,8,PASS,0,screen,text,253.98474022041904,99.60627555847168,0.003937244415283203,0.0935937660382164
2,0,sw,1,4096,/root/hch/silesia/dickens,1.000007,327997376,248086524,80097,327.995,0.999293,0.999319,0.999313,0.7563674045977734,8,PASS,0,screen,dickens,1.3221087978160393,24.36325954022266,0.7563674045977734,3.04672864212182
2,0,async,1,4096,/root/hch/silesia/dickens,1.000066,371040440,278922153,90608,371.016,0.99921,0.999248,0.999181,0.7517297925800217,8,PASS,0,screen,dickens,1.3302652227842224,24.827020741997828,0.7487993950201224,2.6930972807168945
2,0,sync,1,4096,/root/hch/silesia/dickens,1.000015,297579782,223703003,72669,297.575,0.999385,0.999419,0.999403,0.75174126916996,8,PASS,0,screen,dickens,1.3302449140568757,24.825873083004,0.7488108684749288,3.358490934037985
2,0,async,1,65536,/root/hch/silesia/dickens,1.000271,522174042,305448744,7992,522.033,0.999002,0.996676,0.996406,0.5849558182365565,8,PASS,0,screen,dickens,1.7095308206603723,41.50441817634435,0.5847721553343703,1.9087046077254066
2,0,sw,1,65536,/root/hch/silesia/dickens,1.000035,285781704,180777380,4374,285.772,0.999037,0.999072,0.999037,0.632571565883028,8,PASS,0,screen,dickens,1.5808487986716038,36.7428434116972,0.632571565883028,3.4959270870608288
2,0,sync,1,65536,/root/hch/silesia/dickens,1.000075,428148268,250453301,6553,428.116,0.999284,0.999323,0.999248,0.5849686188617257,8,PASS,0,screen,dickens,1.7094934117079175,41.50313811382743,0.5847849535152154,2.3340582566598167
2,0,sync,1,262144,/root/hch/silesia/dickens,1.000096,439061610,250668963,1680,439.019,0.99924,0.999277,0.999181,0.5709197918715782,8,PASS,0,screen,dickens,1.7515595259393961,42.90802081284218,0.5708738757642692,2.275937994214525
2,0,async,1,262144,/root/hch/silesia/dickens,1.000070,539444376,307989439,2064,539.407,0.998529,0.998578,0.998508,0.5709382703806333,8,PASS,0,screen,dickens,1.7515028364332974,42.906172961936676,0.5708923564716152,1.8511232008840148
2,0,sw,1,262144,/root/hch/silesia/dickens,1.000363,331401152,210469955,1268,331.281,0.999157,0.999191,0.998828,0.635091199079477,8,PASS,0,screen,dickens,1.5745770079154529,36.4908800920523,0.635091199079477,3.0150498692291814
2,0,sw,1,1048576,/root/hch/silesia/dickens,1.001832,330352576,208697421,324,329.748,1.000553,1.000591,0.998761,0.6317414670318781,8,PASS,0,screen,dickens,1.5829260103793998,36.82585329681219,0.6317414670318781,3.028857870931208
2,0,sync,1,1048576,/root/hch/silesia/dickens,1.002032,442469482,251075282,434,441.572,1.000891,1.000928,0.998898,0.5674409020597719,8,PASS,0,screen,dickens,1.7622980584763417,43.255909794022806,0.5674291317564812,2.262140194337742
